docId,filename,top topics, and contribution to doc ...
1,/Users/justinlittman/tmp/hack-to-learn/data/md000001.txt,3,0.373,1,0.168,9,0.124,4,0.114,8,0.065
2,/Users/justinlittman/tmp/hack-to-learn/data/md000002.txt,6,0.312,3,0.176,9,0.147,10,0.129,8,0.076
3,/Users/justinlittman/tmp/hack-to-learn/data/md000003.txt,9,0.234,3,0.150,7,0.114,8,0.096,2,0.096,1,0.090,5,0.066,6,0.060,10,0.054
4,/Users/justinlittman/tmp/hack-to-learn/data/md000003a.txt,3,0.364,9,0.112,4,0.112,1,0.112,10,0.098,6,0.077,7,0.063
5,/Users/justinlittman/tmp/hack-to-learn/data/md000004.txt,6,0.241,3,0.198,10,0.150,4,0.112,9,0.102,2,0.059
6,/Users/justinlittman/tmp/hack-to-learn/data/md000005.txt,6,0.245,10,0.161,2,0.123,1,0.123,3,0.110,9,0.065,5,0.065,4,0.058,7,0.052
7,/Users/justinlittman/tmp/hack-to-learn/data/md000006.txt,10,0.294,6,0.175,9,0.147,3,0.113,8,0.073,2,0.068,7,0.062
8,/Users/justinlittman/tmp/hack-to-learn/data/md000007.txt,1,0.289,3,0.174,10,0.121,6,0.079,4,0.079,9,0.074,5,0.068,2,0.053
9,/Users/justinlittman/tmp/hack-to-learn/data/md000008.txt,10,0.314,3,0.262,9,0.126,6,0.099
10,/Users/justinlittman/tmp/hack-to-learn/data/md000009.txt,2,0.350,8,0.179,1,0.106,9,0.098,4,0.073,5,0.065
11,/Users/justinlittman/tmp/hack-to-learn/data/md000010.txt,9,0.357,4,0.172,3,0.089,2,0.089,5,0.076,1,0.076,7,0.057
12,/Users/justinlittman/tmp/hack-to-learn/data/md000011.txt,9,0.218,1,0.162,4,0.151,8,0.140,3,0.128,7,0.056,5,0.056,2,0.056
13,/Users/justinlittman/tmp/hack-to-learn/data/md000012.txt,10,0.292,3,0.157,9,0.140,2,0.118,7,0.096,6,0.084,8,0.051
14,/Users/justinlittman/tmp/hack-to-learn/data/md000013.txt,9,0.327,4,0.183,1,0.131,6,0.078,3,0.078,10,0.059
15,/Users/justinlittman/tmp/hack-to-learn/data/md000014.txt,8,0.371,2,0.137,9,0.131,4,0.091,1,0.069,3,0.057,7,0.051,5,0.051
16,/Users/justinlittman/tmp/hack-to-learn/data/md000015.txt,2,0.233,9,0.205,1,0.119,8,0.108,7,0.102,3,0.063,5,0.057,6,0.051
17,/Users/justinlittman/tmp/hack-to-learn/data/md000016.txt,2,0.232,8,0.178,10,0.124,9,0.108,3,0.097,6,0.076,1,0.076,4,0.054
